checkout_id,member_id,book_id,checkout_date,return_date,first_name,last_name,grade,neighborhood,membership_status,join_date,title,author,genre,pages,publication_year,publisher,Member ID,Book ID,Checkout Date
9345.0,1075.0,507.0,2025-02-03 00:00:00,2025-03-01 00:00:00,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9195.0,1024.0,507.0,2025-02-22 00:00:00,2025-03-17 00:00:00,Youssef,Hegazy,8.0,Nasr City,Inactive,2024-01-04,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9325.0,1072.0,519.0,2024-01-11 00:00:00,not returned,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,Kites Over Cairo,Jasmine Wahdan,Friendship,157.0,2014.0,Nile Press,unknown,unknown,unknown
9245.0,1044.0,519.0,2024-12-13 00:00:00,2024-12-21 00:00:00,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,Kites Over Cairo,Jasmine Wahdan,Friendship,157.0,2014.0,Nile Press,unknown,unknown,unknown
9146.0,1034.0,509.0,2025-02-23 00:00:00,2025-03-14 00:00:00,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Marbles and Mirrors,Diaa Sultan,Mystery,221.0,2011.0,Nile Press,unknown,unknown,unknown
9379.0,1062.0,501.0,2024-12-18 00:00:00,2024-12-26 00:00:00,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,The Silver Kite,Amina Darwish,Adventure,128.0,2017.0,Nile Press,unknown,unknown,unknown
9374.0,1080.0,505.0,2024-08-05 00:00:00,2024-08-12 00:00:00,Bassel,Wahba,9.0,Shubra,Active,2023-12-28,Letters to the Nile,Aya Hafez,Historical,216.0,2024.0,Oasis Books,unknown,unknown,unknown
9107.0,1024.0,505.0,2024-09-24 00:00:00,2024-10-12 00:00:00,Youssef,Hegazy,8.0,Nasr City,Inactive,2024-01-04,Letters to the Nile,Aya Hafez,Historical,216.0,2024.0,Oasis Books,unknown,unknown,unknown
9029.0,1005.0,507.0,2025-03-07 00:00:00,2025-03-29 00:00:00,Youssef,Halim,9.0,Maadi,Active,2024-05-05,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9108.0,1024.0,507.0,2025-02-02 00:00:00,2025-02-27 00:00:00,Youssef,Hegazy,8.0,Nasr City,Inactive,2024-01-04,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9201.0,1055.0,531.0,2025-11-24 00:00:00,2025-12-16 00:00:00,Mostafa,Kamel,9.0,Heliopolis,Active,2025-01-04,Voices in the Library,Samir Zohdy,Friendship,272.0,2018.0,Oasis Books,unknown,unknown,unknown
9253.0,1058.0,507.0,2025-06-15 00:00:00,2025-07-10 00:00:00,Lina,Mansour,8.0,Heliopolis,Active,2025-07-20,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9334.0,1065.0,507.0,2025-12-20 00:00:00,2026-01-05 00:00:00,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9160.0,1030.0,501.0,2024-06-20 00:00:00,2024-07-07 00:00:00,Reem,Osman,Unknown,Nasr City,Active,2025-04-01,The Silver Kite,Amina Darwish,Adventure,128.0,2017.0,Nile Press,unknown,unknown,unknown
9180.0,1034.0,529.0,2024-07-27 00:00:00,2024-08-02 00:00:00,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Riddles of the Red Sea,Sara Tantawy,Mystery,298.0,0.0,Cairo Young Readers,unknown,unknown,unknown
9344.0,1076.0,507.0,2024-09-12 00:00:00,not returned,Dina,Wahba,7.0,Shubra,Active,2025-12-13,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9004.0,1013.0,519.0,2025-07-27 00:00:00,2025-08-16 00:00:00,Ziad,Fouad,Unknown,Maadi,Active,2025-06-27,Kites Over Cairo,Jasmine Wahdan,Friendship,157.0,2014.0,Nile Press,unknown,unknown,unknown
9224.0,1057.0,513.0,2025-05-25 00:00:00,not returned,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,Circuits for Beginners,Galal Mounir,Science,294.0,2021.0,Oasis Books,unknown,unknown,unknown
9235.0,1047.0,516.0,2024-02-16 00:00:00,not returned,Sara,Rashad,Unknown,Heliopolis,Inactive,2024-06-25,The Beekeeper's Almanac,Hoda Bakry,Nature,241.0,2010.0,Nile Press,unknown,unknown,unknown
9118.0,1030.0,507.0,2024-05-12 00:00:00,not returned,Reem,Osman,Unknown,Nasr City,Active,2025-04-01,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9381.0,1079.0,507.0,2025-05-30 00:00:00,2025-06-18 00:00:00,Rana,Osman,8.0,Shubra,Active,2024-10-27,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9071.0,1003.0,503.0,2024-03-25 00:00:00,2024-04-09 00:00:00,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,The Lantern Maker,Adel Roushdy,Historical,259.0,0.0,Nile Press,unknown,unknown,unknown
9220.0,1047.0,507.0,2025-08-04 00:00:00,not returned,Sara,Rashad,Unknown,Heliopolis,Inactive,2024-06-25,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9167.0,1028.0,503.0,2025-12-24 00:00:00,2026-01-02 00:00:00,Hassan,Adel,9.0,Nasr City,Active,2025-11-12,The Lantern Maker,Adel Roushdy,Historical,259.0,0.0,Nile Press,unknown,unknown,unknown
9320.0,1073.0,501.0,2025-07-19 00:00:00,2025-08-13 00:00:00,Yassin,Kamel,7.0,Zamalek,Inactive,2025-08-26,The Silver Kite,Amina Darwish,Adventure,128.0,2017.0,Nile Press,unknown,unknown,unknown
9300.0,1061.0,528.0,2024-08-15 00:00:00,2024-09-02 00:00:00,Ziad,Fahmy,9.0,Zamalek,Inactive,2023-04-27,The Glass Beehive,Mona Kholoussy,Nature,114.0,2010.0,Delta House,unknown,unknown,unknown
9364.0,1077.0,513.0,2024-08-18 00:00:00,2024-09-07 00:00:00,Lina,Rashad,6.0,Shubra,Active,2023-07-08,Circuits for Beginners,Galal Mounir,Science,294.0,2021.0,Oasis Books,unknown,unknown,unknown
9035.0,1020.0,501.0,2024-08-01 00:00:00,2024-08-23 00:00:00,Rana,Fouad,6.0,Maadi,Active,2025-12-04,The Silver Kite,Amina Darwish,Adventure,128.0,2017.0,Nile Press,unknown,unknown,unknown
9382.0,1076.0,507.0,2025-02-26 00:00:00,2025-03-08 00:00:00,Dina,Wahba,7.0,Shubra,Active,2025-12-13,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9133.0,1034.0,519.0,2025-05-28 00:00:00,2025-06-24 00:00:00,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Kites Over Cairo,Jasmine Wahdan,Friendship,157.0,2014.0,Nile Press,unknown,unknown,unknown
9276.0,1050.0,514.0,2025-06-28 00:00:00,2025-07-08 00:00:00,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10,The Robot in Row Nine,Galal Mounir,Science Fiction,328.0,2023.0,Cairo Young Readers,unknown,unknown,unknown
9104.0,1018.0,507.0,2024-05-15 00:00:00,not returned,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9367.0,1079.0,507.0,2024-03-19 00:00:00,2024-03-28 00:00:00,Rana,Osman,8.0,Shubra,Active,2024-10-27,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9373.0,1079.0,508.0,2024-03-20 00:00:00,2024-04-19 00:00:00,Rana,Osman,8.0,Shubra,Active,2024-10-27,The Quiet Observatory,Dalia Serry,Science,306.0,2011.0,Oasis Books,unknown,unknown,unknown
9217.0,1047.0,530.0,2024-04-07 00:00:00,not returned,Sara,Rashad,Unknown,Heliopolis,Inactive,2024-06-25,The Sandstone Key,Sara Tantawy,Adventure,208.0,2012.0,Oasis Books,unknown,unknown,unknown
9022.0,1010.0,507.0,2025-11-14 00:00:00,2025-12-03 00:00:00,Nour,Nabil,6.0,Maadi,Active,2024-05-15,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9065.0,1016.0,509.0,2024-12-21 00:00:00,not returned,Dina,Rashad,8.0,Maadi,Active,2023-04-24,Marbles and Mirrors,Diaa Sultan,Mystery,221.0,2011.0,Nile Press,unknown,unknown,unknown
9099.0,1018.0,506.0,2025-10-10 00:00:00,2025-11-09 00:00:00,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,The Paper Boat Club,Aya Hafez,Friendship,183.0,0.0,Nile Press,unknown,unknown,unknown
9109.0,1034.0,512.0,2024-08-20 00:00:00,2024-09-14 00:00:00,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,The Cartographer's Cat,Farida Anwar,Adventure,238.0,2022.0,Delta House,unknown,unknown,unknown
9086.0,1018.0,501.0,2024-06-20 00:00:00,2024-06-29 00:00:00,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,The Silver Kite,Amina Darwish,Adventure,128.0,2017.0,Nile Press,unknown,unknown,unknown
9089.0,1010.0,507.0,2025-06-22 00:00:00,2025-07-22 00:00:00,Nour,Nabil,6.0,Maadi,Active,2024-05-15,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9230.0,1050.0,501.0,2025-09-10 00:00:00,2025-10-07 00:00:00,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10,The Silver Kite,Amina Darwish,Adventure,128.0,2017.0,Nile Press,unknown,unknown,unknown
9062.0,1010.0,520.0,2024-07-28 00:00:00,2024-08-26 00:00:00,Nour,Nabil,6.0,Maadi,Active,2024-05-15,The Copper Telescope,Jasmine Wahdan,Science Fiction,136.0,2009.0,Oasis Books,unknown,unknown,unknown
9076.0,1008.0,529.0,2025-12-12 00:00:00,2025-12-20 00:00:00,Ziad,Saleh,8.0,Maadi,Active,2025-10-28,Riddles of the Red Sea,Sara Tantawy,Mystery,298.0,0.0,Cairo Young Readers,unknown,unknown,unknown
9265.0,1049.0,513.0,2024-08-12 00:00:00,2024-09-10 00:00:00,Ahmed,Gamal,6.0,Heliopolis,Active,2023-06-10,Circuits for Beginners,Galal Mounir,Science,294.0,2021.0,Oasis Books,unknown,unknown,unknown
9258.0,1050.0,529.0,2025-12-07 00:00:00,2025-12-21 00:00:00,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10,Riddles of the Red Sea,Sara Tantawy,Mystery,298.0,0.0,Cairo Young Readers,unknown,unknown,unknown
9203.0,1057.0,501.0,2025-10-25 00:00:00,not returned,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,The Silver Kite,Amina Darwish,Adventure,128.0,2017.0,Nile Press,unknown,unknown,unknown
9041.0,1010.0,506.0,2025-02-22 00:00:00,2025-03-19 00:00:00,Nour,Nabil,6.0,Maadi,Active,2024-05-15,The Paper Boat Club,Aya Hafez,Friendship,183.0,0.0,Nile Press,unknown,unknown,unknown
9154.0,1030.0,525.0,2025-05-18 00:00:00,2025-05-26 00:00:00,Reem,Osman,Unknown,Nasr City,Active,2025-04-01,Storms and Sailboats,Mahmoud Rafei,Adventure,297.0,2015.0,Oasis Books,unknown,unknown,unknown
9285.0,1071.0,513.0,2025-02-24 00:00:00,not returned,Jana,Hegazy,8.0,Zamalek,Active,2024-09-27,Circuits for Beginners,Galal Mounir,Science,294.0,2021.0,Oasis Books,unknown,unknown,unknown
9121.0,1027.0,522.0,2025-02-24 00:00:00,2025-03-14 00:00:00,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,The Puzzle Merchant,Karim Elwy,Mystery,104.0,2016.0,Cairo Young Readers,unknown,unknown,unknown
9244.0,1050.0,507.0,2025-04-23 00:00:00,2025-05-06 00:00:00,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9275.0,1047.0,507.0,2025-09-21 00:00:00,2025-10-08 00:00:00,Sara,Rashad,Unknown,Heliopolis,Inactive,2024-06-25,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9215.0,1044.0,507.0,2024-02-07 00:00:00,not returned,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9268.0,1047.0,503.0,2025-06-16 00:00:00,2025-07-14 00:00:00,Sara,Rashad,Unknown,Heliopolis,Inactive,2024-06-25,The Lantern Maker,Adel Roushdy,Historical,259.0,0.0,Nile Press,unknown,unknown,unknown
9314.0,1072.0,522.0,2024-08-13 00:00:00,2024-09-02 00:00:00,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,The Puzzle Merchant,Karim Elwy,Mystery,104.0,2016.0,Cairo Young Readers,unknown,unknown,unknown
9299.0,1072.0,521.0,2024-01-04 00:00:00,2024-01-23 00:00:00,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,A Garden of Equations,Karim Elwy,Science,211.0,2024.0,Cairo Young Readers,unknown,unknown,unknown
9353.0,1075.0,528.0,2025-12-13 00:00:00,2025-12-30 00:00:00,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,The Glass Beehive,Mona Kholoussy,Nature,114.0,2010.0,Delta House,unknown,unknown,unknown
9117.0,1026.0,501.0,2025-09-13 00:00:00,not returned,Nada,Saleh,7.0,Nasr City,Inactive,2023-11-16,The Silver Kite,Amina Darwish,Adventure,128.0,2017.0,Nile Press,unknown,unknown,unknown
9212.0,1044.0,512.0,2024-09-14 00:00:00,not returned,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,The Cartographer's Cat,Farida Anwar,Adventure,238.0,2022.0,Delta House,unknown,unknown,unknown
9278.0,1047.0,506.0,2024-03-12 00:00:00,2024-04-02 00:00:00,Sara,Rashad,Unknown,Heliopolis,Inactive,2024-06-25,The Paper Boat Club,Aya Hafez,Friendship,183.0,0.0,Nile Press,unknown,unknown,unknown
9177.0,1027.0,513.0,2024-01-18 00:00:00,not returned,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,Circuits for Beginners,Galal Mounir,Science,294.0,2021.0,Oasis Books,unknown,unknown,unknown
9044.0,1018.0,503.0,2024-10-07 00:00:00,not returned,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,The Lantern Maker,Adel Roushdy,Historical,259.0,0.0,Nile Press,unknown,unknown,unknown
9329.0,1062.0,513.0,2025-03-06 00:00:00,not returned,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,Circuits for Beginners,Galal Mounir,Science,294.0,2021.0,Oasis Books,unknown,unknown,unknown
9078.0,1008.0,521.0,2024-09-21 00:00:00,2024-10-12 00:00:00,Ziad,Saleh,8.0,Maadi,Active,2025-10-28,A Garden of Equations,Karim Elwy,Science,211.0,2024.0,Cairo Young Readers,unknown,unknown,unknown
9032.0,1011.0,501.0,2024-11-24 00:00:00,2024-12-11 00:00:00,Menna,Halim,8.0,Maadi,Active,2024-04-22,The Silver Kite,Amina Darwish,Adventure,128.0,2017.0,Nile Press,unknown,unknown,unknown
9289.0,1072.0,522.0,2025-09-09 00:00:00,2025-09-19 00:00:00,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,The Puzzle Merchant,Karim Elwy,Mystery,104.0,2016.0,Cairo Young Readers,unknown,unknown,unknown
9138.0,1039.0,516.0,2025-08-22 00:00:00,2025-08-31 00:00:00,Nada,Riad,7.0,Nasr City,Active,unknown,The Beekeeper's Almanac,Hoda Bakry,Nature,241.0,2010.0,Nile Press,unknown,unknown,unknown
9306.0,1074.0,510.0,2024-08-03 00:00:00,2024-08-10 00:00:00,Mostafa,Saleh,8.0,Zamalek,Active,2025-11-21,The Missing Metronome,Diaa Sultan,Mystery,134.0,2013.0,Cairo Young Readers,unknown,unknown,unknown
9239.0,1050.0,519.0,2025-02-10 00:00:00,2025-02-22 00:00:00,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10,Kites Over Cairo,Jasmine Wahdan,Friendship,157.0,2014.0,Nile Press,unknown,unknown,unknown
9226.0,1044.0,519.0,2025-03-18 00:00:00,not returned,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,Kites Over Cairo,Jasmine Wahdan,Friendship,157.0,2014.0,Nile Press,unknown,unknown,unknown
9135.0,1034.0,506.0,2025-01-12 00:00:00,2025-01-28 00:00:00,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,The Paper Boat Club,Aya Hafez,Friendship,183.0,0.0,Nile Press,unknown,unknown,unknown
9023.0,1018.0,503.0,2025-08-04 00:00:00,2025-08-27 00:00:00,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,The Lantern Maker,Adel Roushdy,Historical,259.0,0.0,Nile Press,unknown,unknown,unknown
9229.0,1047.0,501.0,2025-11-16 00:00:00,2025-12-08 00:00:00,Sara,Rashad,Unknown,Heliopolis,Inactive,2024-06-25,The Silver Kite,Amina Darwish,Adventure,128.0,2017.0,Nile Press,unknown,unknown,unknown
9096.0,1022.0,501.0,2025-02-17 00:00:00,2025-03-17 00:00:00,Youssef,Fouad,7.0,Maadi,Active,2025-02-28,The Silver Kite,Amina Darwish,Adventure,128.0,2017.0,Nile Press,unknown,unknown,unknown
9312.0,1068.0,506.0,2025-12-01 00:00:00,not returned,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24,The Paper Boat Club,Aya Hafez,Friendship,183.0,0.0,Nile Press,unknown,unknown,unknown
9196.0,1030.0,526.0,2025-01-15 00:00:00,2025-02-02 00:00:00,Reem,Osman,Unknown,Nasr City,Active,2025-04-01,The Clockwork Orchard,Mahmoud Rafei,Science Fiction,125.0,2016.0,Delta House,unknown,unknown,unknown
9190.0,1030.0,502.0,2025-12-04 00:00:00,2025-12-18 00:00:00,Reem,Osman,Unknown,Nasr City,Active,2025-04-01,Desert Compass,Amina Darwish,Adventure,109.0,2018.0,Delta House,unknown,unknown,unknown
9095.0,1002.0,507.0,2024-06-25 00:00:00,2024-07-07 00:00:00,Fares,Saleh,9.0,Maadi,Active,unknown,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9199.0,1053.0,518.0,2024-11-28 00:00:00,2024-12-08 00:00:00,Adam,Shafik,9.0,Heliopolis,Active,2024-01-03,The Ninth Lighthouse,Hani Nagati,Adventure,163.0,2011.0,Delta House,unknown,unknown,unknown
9279.0,1047.0,514.0,2025-07-06 00:00:00,2025-07-28 00:00:00,Sara,Rashad,Unknown,Heliopolis,Inactive,2024-06-25,The Robot in Row Nine,Galal Mounir,Science Fiction,328.0,2023.0,Cairo Young Readers,unknown,unknown,unknown
9047.0,1007.0,507.0,2024-10-11 00:00:00,2024-10-24 00:00:00,Sherif,Fouad,6.0,Maadi,Active,2025-08-18,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9351.0,1075.0,514.0,2024-01-03 00:00:00,2024-01-28 00:00:00,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,The Robot in Row Nine,Galal Mounir,Science Fiction,328.0,2023.0,Cairo Young Readers,unknown,unknown,unknown
9251.0,1046.0,507.0,2024-06-09 00:00:00,not returned,Amir,Fouad,7.0,Heliopolis,Active,2025-12-11,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9242.0,1047.0,520.0,2025-06-01 00:00:00,2025-07-01 00:00:00,Sara,Rashad,Unknown,Heliopolis,Inactive,2024-06-25,The Copper Telescope,Jasmine Wahdan,Science Fiction,136.0,2009.0,Oasis Books,unknown,unknown,unknown
9204.0,1057.0,506.0,2024-02-20 00:00:00,2024-03-15 00:00:00,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,The Paper Boat Club,Aya Hafez,Friendship,183.0,0.0,Nile Press,unknown,unknown,unknown
9158.0,1040.0,513.0,2025-03-07 00:00:00,2025-03-24 00:00:00,Dina,Adel,9.0,Nasr City,Active,2025-12-26,Circuits for Beginners,Galal Mounir,Science,294.0,2021.0,Oasis Books,unknown,unknown,unknown
9060.0,1010.0,527.0,2024-05-20 00:00:00,2024-05-28 00:00:00,Nour,Nabil,6.0,Maadi,Active,2024-05-15,Notes from the Delta,Mona Kholoussy,Nature,328.0,2017.0,Delta House,unknown,unknown,unknown
9243.0,1060.0,513.0,2025-09-13 00:00:00,2025-10-09 00:00:00,Layla,Wahba,7.0,Heliopolis,Active,2024-03-26,Circuits for Beginners,Galal Mounir,Science,294.0,2021.0,Oasis Books,unknown,unknown,unknown
9042.0,1010.0,509.0,2024-02-28 00:00:00,not returned,Nour,Nabil,6.0,Maadi,Active,2024-05-15,Marbles and Mirrors,Diaa Sultan,Mystery,221.0,2011.0,Nile Press,unknown,unknown,unknown
9150.0,1024.0,507.0,2025-10-14 00:00:00,2025-10-24 00:00:00,Youssef,Hegazy,8.0,Nasr City,Inactive,2024-01-04,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9377.0,1034.0,507.0,2025-03-25 00:00:00,2025-04-06 00:00:00,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9356.0,1076.0,501.0,2025-03-14 00:00:00,2025-04-13 00:00:00,Dina,Wahba,7.0,Shubra,Active,2025-12-13,The Silver Kite,Amina Darwish,Adventure,128.0,2017.0,Nile Press,unknown,unknown,unknown
9014.0,1010.0,519.0,2024-06-28 00:00:00,2024-07-20 00:00:00,Nour,Nabil,6.0,Maadi,Active,2024-05-15,Kites Over Cairo,Jasmine Wahdan,Friendship,157.0,2014.0,Nile Press,unknown,unknown,unknown
9346.0,1076.0,519.0,2024-04-27 00:00:00,not returned,Dina,Wahba,7.0,Shubra,Active,2025-12-13,Kites Over Cairo,Jasmine Wahdan,Friendship,157.0,2014.0,Nile Press,unknown,unknown,unknown
9103.0,1003.0,513.0,2025-09-04 00:00:00,2025-09-25 00:00:00,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,Circuits for Beginners,Galal Mounir,Science,294.0,2021.0,Oasis Books,unknown,unknown,unknown
9246.0,1044.0,529.0,2025-06-25 00:00:00,2025-07-04 00:00:00,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,Riddles of the Red Sea,Sara Tantawy,Mystery,298.0,0.0,Cairo Young Readers,unknown,unknown,unknown
9308.0,1072.0,525.0,2024-02-17 00:00:00,2024-03-12 00:00:00,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,Storms and Sailboats,Mahmoud Rafei,Adventure,297.0,2015.0,Oasis Books,unknown,unknown,unknown
9321.0,1070.0,501.0,2025-12-28 00:00:00,2026-01-09 00:00:00,Ahmed,Zaki,9.0,Zamalek,Active,2025-07-22,The Silver Kite,Amina Darwish,Adventure,128.0,2017.0,Nile Press,unknown,unknown,unknown
9045.0,1008.0,520.0,2024-05-28 00:00:00,not returned,Ziad,Saleh,8.0,Maadi,Active,2025-10-28,The Copper Telescope,Jasmine Wahdan,Science Fiction,136.0,2009.0,Oasis Books,unknown,unknown,unknown
9219.0,1047.0,506.0,2025-05-13 00:00:00,2025-06-07 00:00:00,Sara,Rashad,Unknown,Heliopolis,Inactive,2024-06-25,The Paper Boat Club,Aya Hafez,Friendship,183.0,0.0,Nile Press,unknown,unknown,unknown
9002.0,1020.0,515.0,2024-12-06 00:00:00,2024-12-11 00:00:00,Rana,Fouad,6.0,Maadi,Active,2025-12-04,Songs of the Oasis,Hoda Bakry,Poetry,316.0,2022.0,Cairo Young Readers,unknown,unknown,unknown
9185.0,1026.0,519.0,2025-10-22 00:00:00,2025-11-01 00:00:00,Nada,Saleh,7.0,Nasr City,Inactive,2023-11-16,Kites Over Cairo,Jasmine Wahdan,Friendship,157.0,2014.0,Nile Press,unknown,unknown,unknown
9359.0,1077.0,501.0,2025-01-26 00:00:00,not returned,Lina,Rashad,6.0,Shubra,Active,2023-07-08,The Silver Kite,Amina Darwish,Adventure,128.0,2017.0,Nile Press,unknown,unknown,unknown
9079.0,1008.0,520.0,2025-12-27 00:00:00,2026-01-05 00:00:00,Ziad,Saleh,8.0,Maadi,Active,2025-10-28,The Copper Telescope,Jasmine Wahdan,Science Fiction,136.0,2009.0,Oasis Books,unknown,unknown,unknown
9252.0,1054.0,513.0,2024-08-04 00:00:00,2024-08-09 00:00:00,Retaj,Fahmy,6.0,Heliopolis,Inactive,2024-03-21,Circuits for Beginners,Galal Mounir,Science,294.0,2021.0,Oasis Books,unknown,unknown,unknown
9282.0,1057.0,530.0,2025-07-22 00:00:00,2025-08-18 00:00:00,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,The Sandstone Key,Sara Tantawy,Adventure,208.0,2012.0,Oasis Books,unknown,unknown,unknown
9293.0,1071.0,525.0,2025-08-05 00:00:00,2025-08-18 00:00:00,Jana,Hegazy,8.0,Zamalek,Active,2024-09-27,Storms and Sailboats,Mahmoud Rafei,Adventure,297.0,2015.0,Oasis Books,unknown,unknown,unknown
9202.0,1047.0,506.0,2025-06-05 00:00:00,2025-07-03 00:00:00,Sara,Rashad,Unknown,Heliopolis,Inactive,2024-06-25,The Paper Boat Club,Aya Hafez,Friendship,183.0,0.0,Nile Press,unknown,unknown,unknown
9026.0,1018.0,506.0,2025-04-21 00:00:00,2025-05-04 00:00:00,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,The Paper Boat Club,Aya Hafez,Friendship,183.0,0.0,Nile Press,unknown,unknown,unknown
9050.0,1003.0,521.0,2025-08-21 00:00:00,not returned,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,A Garden of Equations,Karim Elwy,Science,211.0,2024.0,Cairo Young Readers,unknown,unknown,unknown
9122.0,1034.0,525.0,2025-06-04 00:00:00,2025-06-30 00:00:00,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Storms and Sailboats,Mahmoud Rafei,Adventure,297.0,2015.0,Oasis Books,unknown,unknown,unknown
9153.0,1030.0,530.0,2024-10-12 00:00:00,2024-10-26 00:00:00,Reem,Osman,Unknown,Nasr City,Active,2025-04-01,The Sandstone Key,Sara Tantawy,Adventure,208.0,2012.0,Oasis Books,unknown,unknown,unknown
9145.0,1034.0,501.0,2025-11-10 00:00:00,2025-12-10 00:00:00,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,The Silver Kite,Amina Darwish,Adventure,128.0,2017.0,Nile Press,unknown,unknown,unknown
9339.0,1073.0,501.0,2025-02-02 00:00:00,not returned,Yassin,Kamel,7.0,Zamalek,Inactive,2025-08-26,The Silver Kite,Amina Darwish,Adventure,128.0,2017.0,Nile Press,unknown,unknown,unknown
9136.0,1030.0,532.0,2024-10-03 00:00:00,2024-10-20 00:00:00,Reem,Osman,Unknown,Nasr City,Active,2025-04-01,The Last Bookmark,Samir Zohdy,Friendship,337.0,2017.0,Oasis Books,unknown,unknown,unknown
9277.0,1057.0,519.0,2025-10-19 00:00:00,2025-10-28 00:00:00,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,Kites Over Cairo,Jasmine Wahdan,Friendship,157.0,2014.0,Nile Press,unknown,unknown,unknown
